sequence_number,rtt_ms,bytes_received,status
969,34.771,32,SUCCESS
970,35.323,32,SUCCESS
971,,0,LOST
972,36.425,32,SUCCESS
973,35.975,32,SUCCESS
974,33.114,32,SUCCESS
975,35.757,32,SUCCESS
976,34.485,32,SUCCESS
977,,0,LOST
978,35.825,32,SUCCESS
979,,0,LOST
980,36.153,32,SUCCESS
981,34.299,32,SUCCESS
982,35.299,32,SUCCESS
983,34.423,32,SUCCESS
984,35.836,32,SUCCESS
985,,0,LOST
986,34.722,32,SUCCESS
987,34.323,32,SUCCESS
988,34.612,32,SUCCESS
989,,0,LOST
990,35.995,32,SUCCESS
991,35.384,32,SUCCESS
992,36.987,32,SUCCESS
993,35.089,32,SUCCESS
994,35.938,32,SUCCESS
995,35.422,32,SUCCESS
996,34.550,32,SUCCESS
997,34.296,32,SUCCESS
998,36.224,32,SUCCESS
999,35.186,32,SUCCESS
1000,34.366,32,SUCCESS
1001,34.437,32,SUCCESS
1002,35.891,32,SUCCESS
1003,65.988,32,SUCCESS
1004,,0,LOST
1005,36.214,32,SUCCESS
1006,36.201,32,SUCCESS
1007,35.832,32,SUCCESS
1008,34.604,32,SUCCESS
1009,35.241,32,SUCCESS
1010,,0,LOST
1011,33.581,32,SUCCESS
1012,35.190,32,SUCCESS
1013,36.670,32,SUCCESS
1014,34.971,32,SUCCESS
1015,34.303,32,SUCCESS
1016,35.732,32,SUCCESS
1017,36.028,32,SUCCESS
1018,34.191,32,SUCCESS
1019,,0,LOST
1020,,0,LOST
1021,43.132,32,SUCCESS
1022,34.905,32,SUCCESS
1023,36.289,32,SUCCESS
1024,36.488,32,SUCCESS
1025,,0,LOST
1026,35.994,32,SUCCESS
1027,64.997,32,SUCCESS
1028,,0,LOST
1029,,0,LOST
1030,35.832,32,SUCCESS
1031,33.866,32,SUCCESS
1032,34.300,32,SUCCESS
1033,36.118,32,SUCCESS
1034,33.244,32,SUCCESS
1035,35.730,32,SUCCESS
1036,36.193,32,SUCCESS
1037,35.034,32,SUCCESS
1038,36.867,32,SUCCESS
1039,34.749,32,SUCCESS
1040,34.211,32,SUCCESS
1041,35.477,32,SUCCESS
1042,,0,LOST
1043,34.601,32,SUCCESS
1044,36.938,32,SUCCESS
1045,35.868,32,SUCCESS
1046,36.613,32,SUCCESS
1047,34.639,32,SUCCESS
1048,36.038,32,SUCCESS
1049,34.454,32,SUCCESS
1050,34.373,32,SUCCESS
1051,34.450,32,SUCCESS
1052,35.866,32,SUCCESS
1053,35.208,32,SUCCESS
1054,35.057,32,SUCCESS
1055,33.349,32,SUCCESS
1056,35.185,32,SUCCESS
1057,,0,LOST
1058,34.843,32,SUCCESS
1059,,0,LOST
1060,33.812,32,SUCCESS
1061,34.429,32,SUCCESS
1062,36.046,32,SUCCESS
1063,,0,LOST
1064,36.244,32,SUCCESS
1065,,0,LOST
1066,35.542,32,SUCCESS
1067,35.732,32,SUCCESS
1068,34.453,32,SUCCESS
1069,35.986,32,SUCCESS
1070,34.991,32,SUCCESS
1071,35.672,32,SUCCESS
1072,,0,LOST
1073,35.148,32,SUCCESS
1074,33.840,32,SUCCESS
1075,35.635,32,SUCCESS
1076,34.296,32,SUCCESS
1077,36.800,32,SUCCESS
1078,,0,LOST
1079,34.361,32,SUCCESS
1080,35.881,32,SUCCESS
1081,,0,LOST
1082,34.373,32,SUCCESS
1083,36.089,32,SUCCESS
1084,36.107,32,SUCCESS
1085,36.377,32,SUCCESS
1086,35.709,32,SUCCESS
1087,,0,LOST
1088,33.217,32,SUCCESS
1089,33.378,32,SUCCESS
1090,35.966,32,SUCCESS
1091,,0,LOST
1092,,0,LOST
1093,34.360,32,SUCCESS
1094,34.327,32,SUCCESS
1095,33.639,32,SUCCESS
1096,35.784,32,SUCCESS
1097,34.928,32,SUCCESS
1098,36.166,32,SUCCESS
1099,33.326,32,SUCCESS
1100,34.943,32,SUCCESS
1101,44.746,32,SUCCESS
1102,,0,LOST
1103,,0,LOST
1104,33.792,32,SUCCESS
1105,36.047,32,SUCCESS
1106,34.760,32,SUCCESS
1107,34.683,32,SUCCESS
1108,36.067,32,SUCCESS
1109,35.432,32,SUCCESS
1110,34.715,32,SUCCESS
1111,35.959,32,SUCCESS
1112,36.332,32,SUCCESS
1113,34.878,32,SUCCESS
1114,36.521,32,SUCCESS
1115,,0,LOST
1116,35.010,32,SUCCESS
1117,34.151,32,SUCCESS
1118,34.447,32,SUCCESS
1119,54.743,32,SUCCESS
1120,34.962,32,SUCCESS
1121,,0,LOST
1122,32.917,32,SUCCESS
1123,35.277,32,SUCCESS
1124,36.147,32,SUCCESS
1125,35.105,32,SUCCESS
1126,36.259,32,SUCCESS
1127,34.419,32,SUCCESS
1128,34.612,32,SUCCESS
1129,35.890,32,SUCCESS
1130,35.394,32,SUCCESS
1131,36.217,32,SUCCESS
1132,34.085,32,SUCCESS
1133,34.455,32,SUCCESS
1134,,0,LOST
1135,35.265,32,SUCCESS
1136,55.015,32,SUCCESS
1137,34.748,32,SUCCESS
1138,,0,LOST
1139,36.579,32,SUCCESS
1140,32.033,32,SUCCESS
1141,36.811,32,SUCCESS
1142,35.543,32,SUCCESS
1143,34.973,32,SUCCESS
1144,33.241,32,SUCCESS
1145,34.591,32,SUCCESS
1146,,0,LOST
1147,32.886,32,SUCCESS
1148,36.797,32,SUCCESS
1149,35.122,32,SUCCESS
1150,32.581,32,SUCCESS
1151,35.922,32,SUCCESS
1152,35.330,32,SUCCESS
1153,38.424,32,SUCCESS
1154,33.450,32,SUCCESS
1155,34.045,32,SUCCESS
1156,35.029,32,SUCCESS
1157,34.056,32,SUCCESS
1158,34.016,32,SUCCESS
1159,36.070,32,SUCCESS
1160,,0,LOST
1161,35.331,32,SUCCESS
1162,40.522,32,SUCCESS
1163,35.311,32,SUCCESS
1164,34.607,32,SUCCESS
1165,35.506,32,SUCCESS
1166,36.074,32,SUCCESS
1167,37.310,32,SUCCESS
1168,32.834,32,SUCCESS
1169,,0,LOST
1170,35.994,32,SUCCESS
1171,34.410,32,SUCCESS
1172,32.872,32,SUCCESS
1173,33.170,32,SUCCESS
1174,35.970,32,SUCCESS
1175,34.447,32,SUCCESS
1176,,0,LOST
1177,33.024,32,SUCCESS
1178,34.576,32,SUCCESS
1179,35.058,32,SUCCESS
1180,,0,LOST
1181,36.247,32,SUCCESS
1182,35.958,32,SUCCESS
1183,35.222,32,SUCCESS
1184,32.840,32,SUCCESS
1185,35.725,32,SUCCESS
1186,34.485,32,SUCCESS
1187,,0,LOST
1188,36.066,32,SUCCESS
1189,37.297,32,SUCCESS
1190,36.526,32,SUCCESS
1191,36.116,32,SUCCESS
1192,35.515,32,SUCCESS
1193,34.207,32,SUCCESS
1194,35.502,32,SUCCESS
1195,35.206,32,SUCCESS
1196,,0,LOST
1197,35.625,32,SUCCESS
1198,35.678,32,SUCCESS
1199,33.537,32,SUCCESS
